,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
366,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedAndInlinedOperationsInCommonClasses#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
367,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedOperationsInCommonMovedRenamedClasses#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
368,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRenameClassRefactorings#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
369,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiff#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
370,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiff#QUMLType,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
371,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithAttribute#QReplacement,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
372,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithExistingAttributeAfter#QReplacement,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
373,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithNewAttributeAfter#QReplacement,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
374,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyConvertAnonymousClassToTypeRefactorings#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
375,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyExtractClassRefactorings#QList+QUMLClassBaseDiff,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
376,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyExtractSuperclassRefactorings#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
377,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,inferMethodSignatureRelatedRefactorings#QUMLClassBaseDiff;QSetQRefactoring,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,EXTRACT_METHOD,1
378,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,initializerContainsTypeLiteral#QUMLAttribute;QUMLAttribute,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
379,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,innerClassWithTheSameName#QUMLClass;QUMLClass,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
380,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSourcePackageDeleted#QRenamePackageRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
381,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSubclassOf#QString;QString;QSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
382,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,looksLikeSameType#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
383,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,mappedElementsMoreThanNonMappedT1AndT2#I;QUMLOperationBodyMapper,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
384,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,moveAndInlineMatchCondition#QUMLOperationBodyMapper;QUMLOperationBodyMapper,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
385,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,movedAndRenamedMethodSignature#QUMLOperation;QUMLOperation;QUMLOperationBodyMapper,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD,PARAMETERIZE_VARIABLE,PARAMETERIZE_VARIABLE,EXTRACT_METHOD,EXTRACT_METHOD",6,"EXTRACT_METHOD,EXTRACT_METHOD",2
386,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,movedMethodSignature#QUMLOperation;QUMLOperation,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD,PARAMETERIZE_VARIABLE,PARAMETERIZE_VARIABLE,EXTRACT_METHOD,EXTRACT_METHOD",6,"EXTRACT_METHOD,EXTRACT_METHOD",2
387,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processAddedGeneralization#QUMLClass;QSetQUMLClass;QUMLGeneralization,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
388,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processCandidates#QListQMoveAttributeRefactoring;QListQMoveAttributeRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
389,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processPairOfAttributes#QUMLAttribute;QUMLAttribute,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
390,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,sameSourceAndTargetClass#QListQUMLOperationBodyMapper,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
391,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,sourceClassImportsTargetClass#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
392,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,targetClassImportsSourceClass#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
393,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,typeRenamePatternMap#QSetQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
394,RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getRefactorings#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
395,RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
396,RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
397,RefactoringMiner,gr.uom.java.xmi.diff,UMLRealizationDiff,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
398,RefactoringMiner,org.refactoringminer,RefactoringMiner,commitJSON#QStringBuilder;QString;QString;QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
399,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAll#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
400,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAtCommit#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
401,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAtGitHubCommit#QString,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
402,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAtGitHubPullRequest#QString,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
403,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectBetweenCommits#QString,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
404,RefactoringMiner,org.refactoringminer,RefactoringMiner,detectBetweenTags#QString,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
405,RefactoringMiner,org.refactoringminer,RefactoringMiner,printTips#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
406,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,JSON#QString;QString;QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
407,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,printRequestInfo#QHttpExchange,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
408,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,queryToMap#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
409,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,JSON#QString;QString;QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
410,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,printRequestInfo#QHttpExchange,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
411,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,queryToMap#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
412,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,filter#QSetQT;QMapQStringQSetQString;QMapQStringQSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
413,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,inconsistentRenames#QSetQT;QT,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
414,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,updateRenames#QSetQT;QSetQT;QSetQT,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
415,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,updateRenames#QSetQT;QSetQT;QSetQT;QMapQStringQSetQString;QMapQStringQSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
416,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,Replacement,equals#QObject,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
417,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,Replacement,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
418,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,Replacement,normalizedEditDistance#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
419,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,VariableDeclarationReplacement,equals#QObject,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
420,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,VariableDeclarationReplacement,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
421,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,churnAtCommit#QRepository;QString;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
422,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,connectToGitHub#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
423,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detect#QGitService;QRepository;QRefactoringHandler;QIteratorQRevCommit,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
424,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectAll#QRepository;QString;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
425,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectAtCommit#QRepository;QString;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
426,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectAtCommit#QRepository;QString;QRefactoringHandler;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
427,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectAtCommit#QString;QString;QRefactoringHandler;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
428,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectAtPullRequest#QString;I;QRefactoringHandler;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
429,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectBetweenCommits#QRepository;QString;QString;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
430,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectBetweenTags#QRepository;QString;QString;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
431,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectRefactorings#QGitService;QRepository;QRefactoringHandler;QFile;QRevCommit,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
432,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectRefactorings#QRefactoringHandler;QFile;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
433,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,detectRefactorings#QRefactoringHandler;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
434,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,downloadAndExtractZipFile#QFile;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
435,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,extractCommitURL#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
436,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,extractDownloadLink#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
437,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,extractRepositoryName#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
438,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,fetchAndDetectNew#QRepository;QRefactoringHandler,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
439,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,filter#QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
440,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,populateFileContents#QRepository;QRevCommit;QListQString;QMapQStringQString;QSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
441,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,populateWithGitHubAPI#QString;QString;QListQString;QListQString;QMapQStringQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
442,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,populateWithGitHubAPI#QString;QString;QMapQStringQString;QMapQStringQString;QMapQStringQString;QSetQString;QSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
443,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,repositoryDirectories#QGHTree;QString;QSetQString;QSetQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
444,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,buildResultMessage#QTuple,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
445,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,extractRefactorings#QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
446,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,getDeletedCommits#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
447,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,getFSERefactorings#QBigInteger,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
448,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,getInitials#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
449,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,printRefDiffResults#QBigInteger,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
450,RefactoringMiner,org.refactoringminer.test,TestBuilder,assertExpectations#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
451,RefactoringMiner,org.refactoringminer.test,TestBuilder,buildResultMessage#QCounter,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
452,RefactoringMiner,org.refactoringminer.test,TestBuilder,count#I;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
453,RefactoringMiner,org.refactoringminer.test,TestBuilder,normalize#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
454,RefactoringMiner,org.refactoringminer.test,TestBuilder,normalizeSingle#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
455,RefactoringMiner,org.refactoringminer.test,TestBuilder,project#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
456,RefactoringMiner,org.refactoringminer.util,AstUtils,containsDeprecatedTag#QJavadoc,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
457,RefactoringMiner,org.refactoringminer.util,AstUtils,getKeyFromFieldBinding#QIVariableBinding,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
458,RefactoringMiner,org.refactoringminer.util,AstUtils,getKeyFromMethodBinding#QIMethodBinding,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
459,RefactoringMiner,org.refactoringminer.util,AstUtils,getSignatureFromMethodDeclaration#QMethodDeclaration,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
460,RefactoringMiner,org.refactoringminer.util,AstUtils,normalizeAttribute#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
461,RefactoringMiner,org.refactoringminer.util,AstUtils,normalizeMethodSignature#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
462,RefactoringMiner,org.refactoringminer.util,AstUtils,normalizeTypeName#QType;I;Z,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD,EXTRACT_METHOD,EXTRACT_METHOD,EXTRACT_METHOD",5,EXTRACT_METHOD,1
463,RefactoringMiner,org.refactoringminer.util,AstUtils,stripTypeArguments#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
464,RefactoringMiner,org.refactoringminer.util,AstUtils,stripTypeParamsFromTypeName#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
465,RefactoringMiner,org.refactoringminer.util,ExternalProcess,execute#QFile;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
466,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,checkout#QRepository;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
467,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,checkout2#QRepository;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
468,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,churn#QRepository;QRevCommit,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
469,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,cloneIfNotExists#QString;QString,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD,RENAME_PARAMETER",3,NA,0
470,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,countCommits#QRepository;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
471,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,createAllRevsWalk#QRepository;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
472,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,createRevsWalkBetweenCommits#QRepository;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
473,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,createRevsWalkBetweenTags#QRepository;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
474,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,fetch#QRepository,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
475,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,fetchAndCreateNewRevsWalk#QRepository;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
476,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,fileTreeDiff#QRepository;QRevCommit;QListQString;QListQString;QMapQStringQString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
477,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,longestCommonPrefix#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
478,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,longestCommonSuffix#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
479,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,separatorPosOfCommonSuffix#C;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
480,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,initMappings#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
481,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,parse#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
482,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,read#QString;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
483,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,readFolder#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
484,RefactoringMiner,org.refactoringminer.utils,RefactoringCollector,handle#QString;QListQRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
485,RefactoringMiner,org.refactoringminer.utils,RefactoringCrawlerResultReader,read#QString;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
486,RefactoringMiner,org.refactoringminer.utils,RefactoringCrawlerResultReader,readFolder#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
487,RefactoringMiner,org.refactoringminer.utils,RefactoringCrawlerResultReader,readXml#QString;QListQRefactoringCrawlerRefactoring,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
488,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,compareTo#QRefactoringRelationship,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
489,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
490,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,normalizeParameters#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
491,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,stripTypeArguments#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
492,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationshipGroup,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
493,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,add#QRefactoringRelationship,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
494,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,ignoringMethodParameters#Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
495,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,printSourceCode#QPrintStream,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
496,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,readFromFile#QFile,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
497,RefactoringMiner,org.refactoringminer.utils,ResultComparator,collectRmResult#QGitHistoryRefactoringMiner;QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
498,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getCompareResult#QString;QEnumSetQRefactoringType,ExtractMethod,NA,0,EXTRACT_METHOD,1
499,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getResultLine#I;I;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
500,RefactoringMiner,org.refactoringminer.utils,ResultComparator,printDetails#QPrintStream;QEnumSetQRefactoringType,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
501,RefactoringMiner,org.refactoringminer.utils,ResultComparator,printSummary#QPrintStream;QEnumSetQRefactoringType,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
502,RefactoringMiner,gr.uom.java.xmi,CompositeType,equals#QObject,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
503,RefactoringMiner,gr.uom.java.xmi,CompositeType,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
504,RefactoringMiner,gr.uom.java.xmi,LeafType,commonTokenInClassType#QLeafType,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
505,RefactoringMiner,gr.uom.java.xmi,LeafType,firstOrLastCamelCaseTokenMatch#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
506,RefactoringMiner,gr.uom.java.xmi,LeafType,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
507,RefactoringMiner,gr.uom.java.xmi,LeafType,simpleNameOf#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
508,RefactoringMiner,gr.uom.java.xmi,LeafType,toQualifiedString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
509,RefactoringMiner,gr.uom.java.xmi,LeafType,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
510,RefactoringMiner,gr.uom.java.xmi,ListCompositeType,equals#QObject,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
511,RefactoringMiner,gr.uom.java.xmi,ListCompositeType,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
512,RefactoringMiner,gr.uom.java.xmi,ListCompositeType,toQualifiedString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
513,RefactoringMiner,gr.uom.java.xmi,ListCompositeType,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
514,RefactoringMiner,gr.uom.java.xmi,LocationInfo,equals#QObject,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
515,RefactoringMiner,gr.uom.java.xmi,LocationInfo,hashCode#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
516,RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,hasAttributesAndOperationsWithCommonNames#QUMLAbstractClass,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
517,RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,hasCommonAttributesAndOperations#QUMLAbstractClass,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
518,RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,hasSameAttributesAndOperations#QUMLAbstractClass,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
