,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
119,RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isQualifiedTypeChanged#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
120,RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isRenamed#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
121,RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isTypeChanged#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
122,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForExtractedOperations#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
123,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForInconsistentVariableRenames#QUMLOperationBodyMapper,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
124,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForInlinedOperations#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
125,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForOperationSignatureChanges#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
126,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,compatibleSignatures#QUMLOperation;QUMLOperation;I,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD",2
127,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,computeAbsoluteDifferenceInPositionWithinClass#QUMLOperation;QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD",2
128,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,findConsistentMethodInvocationRenames#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
129,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getNextClassName#,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
130,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getOriginalClassName#,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
131,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getRemovedAttributes#,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
132,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,nextClassAttributesOfType#QString,InlineMethod,EXTRACT_VARIABLE,-1,INLINE_METHOD,1
133,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,nextClassCommonInterfaces#QUMLClassBaseDiff,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
134,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,nextClassImportsType#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
135,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,originalClassAttributesOfType#QString,InlineMethod,"EXTRACT_VARIABLE,EXTRACT_VARIABLE,EXTRACT_VARIABLE",-3,"INLINE_METHOD,INLINE_METHOD",2
136,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,originalClassImportsType#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
137,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processInheritance#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
138,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processMapperRefactorings#QUMLOperationBodyMapper;QListQRefactoring,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",7,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
139,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportAddedImplementedInterface#QUMLType,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
140,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportRemovedImplementedInterface#QUMLType,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
141,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setAbstractionChanged#Z,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
142,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewAbstraction#Z,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
143,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewSuperclass#QUMLType,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
144,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewVisibility#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
145,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldAbstraction#Z,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
146,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldSuperclass#QUMLType,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
147,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldVisibility#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
148,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setSuperclassChanged#Z,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
149,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setVisibilityChanged#Z,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
150,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,updateMapperSet#QTreeSetQUMLOperationBodyMapper;QUMLOperation;QUMLOperation;I,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
151,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,updateMapperSet#QTreeSetQUMLOperationBodyMapper;QUMLOperation;QUMLOperation;QUMLOperation;I,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
152,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportAddedAttribute#QUMLAttribute,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
153,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportAddedOperation#QUMLOperation,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
154,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportRemovedAttribute#QUMLAttribute,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
155,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportRemovedOperation#QUMLOperation,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
156,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassMoveDiff,getMovedClass#,InlineMethod,"CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE",-2,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
157,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassRenameDiff,getRenamedClass#,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
158,RefactoringMiner,gr.uom.java.xmi.diff,UMLClassRenameDiff,samePackage#,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
159,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForAttributeMoves#QListQUMLAttribute;QListQUMLAttribute,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
160,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForExtractedAndMovedOperations#QListQUMLOperationBodyMapper;QListQUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE",3,INLINE_METHOD,1
161,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForExtractedOperationsWithinMovedMethod#QUMLOperationBodyMapper;QUMLClass,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE",6,"INLINE_METHOD,INLINE_METHOD",2
162,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForMovedAndInlinedOperations#QListQUMLOperationBodyMapper;QListQUMLOperation,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
163,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForOperationMoves#QListQUMLOperation;QListQUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
164,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForOperationMovesBetweenCommonClasses#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
165,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForOperationMovesIncludingAddedClasses#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
166,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,checkForOperationMovesIncludingRemovedClasses#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
167,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,computeCompatibility#QMoveAttributeRefactoring,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
168,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,deleteAddedOperation#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5,"INLINE_METHOD,INLINE_METHOD",2
169,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,deleteRemovedOperation#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD",2
170,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,extractMergePatterns#QUMLClassBaseDiff;QMapQMergeVariableReplacementQSetQCandidateMergeVariableRefactoring,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE",3,INLINE_METHOD,1
171,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,extractRenamePatterns#QUMLClassBaseDiff;QMapQReplacementQSetQCandidateAttributeRefactoring,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
172,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,filterOutDuplicateRefactorings#QListQMoveAttributeRefactoring,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
173,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,findMappersWithMatchingSignatures#QUMLOperation;QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",7,INLINE_METHOD,1
174,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,firstMappers#QTreeMapQIntegerQListQUMLOperationBodyMapper,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE",3,INLINE_METHOD,1
175,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedAttributesInCommonClasses#,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
176,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedAttributesInCommonClasses#,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
177,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedOperationsInCommonClasses#,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,"INLINE_METHOD,INLINE_METHOD",2
178,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedOperationsInCommonMovedRenamedClasses#,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
179,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithExistingAttributeAfter#QReplacement,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",5,INLINE_METHOD,1
180,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithNewAttributeAfter#QReplacement,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",5,INLINE_METHOD,1
181,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,inferMethodSignatureRelatedRefactorings#QUMLClassBaseDiff;QSetQRefactoring,InlineMethod,"INLINE_METHOD,INLINE_METHOD,MERGE_VARIABLE",3,INLINE_METHOD,1
182,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,inferRefactoringsFromMatchingMappers#QListQUMLOperationBodyMapper;QUMLOperationDiff;QSetQRefactoring,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
183,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSubclassOf#QString;QString;QSetQString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",5,"INLINE_METHOD,INLINE_METHOD",2
184,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processAddedGeneralization#QUMLClass;QSetQUMLClass;QUMLGeneralization,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
185,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processCandidates#QListQMoveAttributeRefactoring;QListQMoveAttributeRefactoring,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
186,RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,typeRenamePatternMap#QSetQRefactoring,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",9,INLINE_METHOD,1
187,RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,isEmpty#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
188,RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,updateAddedRemovedParameters#QUMLOperation;QUMLOperation,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",6,INLINE_METHOD,1
189,RefactoringMiner,org.refactoringminer,RefactoringMiner,argumentException#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",8,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",7
190,RefactoringMiner,org.refactoringminer,RefactoringMiner,commitJSON#QStringBuilder;QString;QString;QListQRefactoring,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
191,RefactoringMiner,org.refactoringminer,RefactoringMiner,endJSON#QStringBuilder,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
192,RefactoringMiner,org.refactoringminer,RefactoringMiner,printTips#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
193,RefactoringMiner,org.refactoringminer,RefactoringMiner,startJSON#QStringBuilder,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
194,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,JSON#QString;QString;QListQRefactoring,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
195,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,printRequestInfo#QHttpExchange,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
196,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpServer,queryToMap#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
197,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,JSON#QString;QString;QListQRefactoring,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
198,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,printRequestInfo#QHttpExchange,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
199,RefactoringMiner,org.refactoringminer,RefactoringMinerHttpsServer,queryToMap#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
200,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,filter#QSetQT;QMapQStringQSetQString;QMapQStringQSetQString,InlineMethod,INLINE_METHOD,1,NA,0
201,RefactoringMiner,gr.uom.java.xmi.decomposition.replacement,ConsistentReplacementDetector,inconsistentRenames#QSetQT;QT,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,NA,0
202,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,createModel#QFile;QListQString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
203,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,createModel#QMapQStringQString;QSetQString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD",2
204,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,extractDownloadLink#QString;QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
205,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,extractRepositoryName#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
206,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,populateWithGitHubAPI#QString;QString;QListQString;QListQString;QMapQStringQString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
207,RefactoringMiner,org.refactoringminer.rm1,GitHistoryRefactoringMinerImpl,setRefactoringTypesToConsider#QRefactoringType,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
208,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,getFSERefactorings#QBigInteger,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,RENAME_VARIABLE",7,"INLINE_METHOD,INLINE_METHOD",2
209,RefactoringMiner,org.refactoringminer.test,RefactoringPopulator,prepareFSERefactorings#QTestBuilder;QBigInteger,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
210,RefactoringMiner,org.refactoringminer.test,TestBuilder,get#I,InlineMethod,NA,0,INLINE_METHOD,1
211,RefactoringMiner,org.refactoringminer.test,TestBuilder,get#I;QCounter,InlineMethod,NA,0,INLINE_METHOD,1
212,RefactoringMiner,org.refactoringminer.test,TestBuilder,normalizeSingle#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
213,RefactoringMiner,org.refactoringminer.util,AstUtils,normalizeTypeName#QType;I;Z,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
214,RefactoringMiner,org.refactoringminer.util,AstUtils,stripTypeArguments#QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE",3,INLINE_METHOD,1
215,RefactoringMiner,org.refactoringminer.util,ExternalProcess,close#QCloseable,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
216,RefactoringMiner,org.refactoringminer.util,GitServiceImpl,isJavafile#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
217,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,longestCommonPrefix#QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
218,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,longestCommonSuffix#QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
219,RefactoringMiner,org.refactoringminer.util,PrefixSuffixUtils,separatorPosOfCommonSuffix#C;QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
220,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,normalize#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
221,RefactoringMiner,org.refactoringminer.utils,RefFinderResultReader,parse#QListQString;QRefactoringType;QEntityParser;QEntityParser,InlineMethod,NA,0,INLINE_METHOD,1
222,RefactoringMiner,org.refactoringminer.utils,RefactoringCrawlerResultReader,readFile#QString;QCharset,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
223,RefactoringMiner,org.refactoringminer.utils,RefactoringCrawlerResultReader,readXml#QString;QListQRefactoringCrawlerRefactoring,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
224,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,normalize#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
225,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationship,parentOf#QString,InlineMethod,EXTRACT_VARIABLE,-1,NA,0
226,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationshipGroup,getMainEntity#,InlineMethod,INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
227,RefactoringMiner,org.refactoringminer.utils,RefactoringRelationshipGroup,getRefactoringType#,InlineMethod,INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
228,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,add#QIterableQRefactoringRelationship,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,NA,0
229,RefactoringMiner,org.refactoringminer.utils,RefactoringSet,add#QRefactoringType;QString;QString,InlineMethod,INLINE_METHOD,1,NA,0
230,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getCompareResult#QString;QEnumSetQRefactoringType,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE",3,INLINE_METHOD,1
231,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getF1#I;I;I,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE,MOVE_AND_INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD",2
232,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getPrecision#I;I;I,InlineMethod,"INLINE_METHOD,INLINE_METHOD,MOVE_AND_INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
233,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getProjectRevisionId#QString;QString,InlineMethod,INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
234,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getRecall#I;I;I,InlineMethod,"INLINE_METHOD,INLINE_METHOD,MOVE_AND_INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
235,RefactoringMiner,org.refactoringminer.utils,ResultComparator,getResultId#QString;QString;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
236,RefactoringMiner,gr.uom.java.xmi,LocationInfo,codeRange#,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",12,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12
237,RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,addAttribute#QUMLAttribute,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
238,RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,addOperation#QUMLOperation,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
239,RefactoringMiner,gr.uom.java.xmi,UMLClass,equalTypeParameters#QUMLClass,InlineMethod,NA,0,INLINE_METHOD,1
240,RefactoringMiner,gr.uom.java.xmi,UMLClass,getImportedTypes#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
241,RefactoringMiner,gr.uom.java.xmi,UMLClass,importsType#QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
