,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
135,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,getStatus#,PushDownMethod,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
136,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.properties,PropertiesConfigAdapter,get#QFunctionQTQV;QSupplierQV,PushDownMethod,"CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD",15,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",8
137,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.properties,StepRegistryPropertiesTests,assertStepRegistryDefaultValues#QStepRegistryProperties;QStepRegistryConfig,PushDownMethod,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",10,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",10
138,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.web.server,ManagementWebServerFactoryCustomizer,customize#QT,PushDownMethod,"CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD,CHANGE_PARAMETER_TYPE,PUSH_DOWN_METHOD",4,MOVE_METHOD,-1
139,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.web.server,ManagementWebServerFactoryCustomizer,getOrder#,PushDownMethod,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
140,gobblin-avro-json,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
141,gobblin-azkaban,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
142,gobblin-compliance,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
143,gobblin-couchbase,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
144,gobblin-crypto,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
145,gobblin-crypto-provider,org.apache.gobblin.converter.avro,AvroToJsonStringConverterBase,convertRecord#QString;QGenericRecord;QWorkUnitState,PushDownMethod,"CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD,CHANGE_RETURN_TYPE,PUSH_DOWN_METHOD",4,"PUSH_DOWN_METHOD,PUSH_DOWN_METHOD",2
